"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"6";"***";"";""
"**";"classe";"1";"**";"";""
"****";"1500";"10553";"14.21";"****";""
"279";"402";" 69.40";"1043.92";"juiz";"5.107099e-229"
"248";"351";" 70.66";" 948.55";"sérgio_moro";"2.742179e-208"
"276";"474";" 58.23";" 788.47";"processo";"1.734912e-173"
"162";"195";" 83.08";" 772.63";"tribunal";"4.807935e-170"
"188";"261";" 72.03";" 733.65";"prisão";"1.437887e-161"
"129";"150";" 86.00";" 643.07";"instância";"7.191081e-142"
"159";"226";" 70.35";" 596.93";"condenar";"7.790594e-132"
"395";"992";" 39.82";" 588.69";"lula";"4.825445e-130"
"124";"163";" 76.07";" 519.55";"condenação";"5.290363e-115"
"102";"120";" 85.00";" 498.78";"lavagem";"1.749333e-110"
"123";"166";" 74.10";" 495.98";"pena";"7.137104e-110"
"118";"171";" 69.01";" 427.95";"julgamento";" 4.543542e-95"
"189";"370";" 51.08";" 427.41";"decisão";" 5.940629e-95"
"243";"551";" 44.10";" 425.89";"ex_presidente";" 1.277716e-94"
"235";"523";" 44.93";" 425.86";"defesa";" 1.297145e-94"
" 80";" 89";" 89.89";" 421.53";"sentença";" 1.134917e-93"
" 75";" 81";" 92.59";" 411.24";"desembargador";" 1.969451e-91"
"157";"285";" 55.09";" 401.32";"advogado";" 2.840140e-89"
" 73";" 79";" 92.41";" 399.09";"trf_4";" 8.680983e-89"
" 83";"113";" 73.45";" 328.71";"superior";" 1.835178e-73"
" 74";" 96";" 77.08";" 314.04";"penal";" 2.877023e-70"
" 63";" 74";" 85.14";" 307.40";"passivo";" 8.035967e-69"
"137";"268";" 51.12";" 307.15";"crime";" 9.106806e-69"
"125";"232";" 53.88";" 306.08";"stf";" 1.561489e-68"
" 50";" 53";" 94.34";" 280.46";"stj";" 5.955959e-63"
" 89";"142";" 62.68";" 277.23";"relator";" 3.010829e-62"
"162";"377";" 42.97";" 265.15";"justiça";" 1.294367e-59"
" 45";" 46";" 97.83";" 264.89";"habeas";" 1.476310e-59"
" 46";" 48";" 95.83";" 263.44";"trf";" 3.058437e-59"
" 47";" 50";" 94.00";" 262.27";"triplex";" 5.482209e-59"
" 44";" 45";" 97.78";" 258.81";"corpus";" 3.125807e-58"
" 71";"105";" 67.62";" 248.06";"réu";" 6.859877e-56"
"112";"223";" 50.22";" 242.27";"prova";" 1.257805e-54"
"189";"503";" 37.57";" 236.38";"caso";" 2.419556e-53"
"112";"227";" 49.34";" 234.73";"pedido";" 5.532716e-53"
" 56";" 74";" 75.68";" 230.87";"recorrer";" 3.853742e-52"
"139";"326";" 42.64";" 222.89";"corrupção";" 2.121023e-50"
"195";"543";" 35.91";" 221.02";"federal";" 5.414587e-50"
" 60";" 86";" 69.77";" 219.45";"julgar";" 1.190057e-49"
" 62";" 92";" 67.39";" 215.23";"curitiba";" 9.906445e-49"
" 36";" 38";" 94.74";" 202.79";"4a";" 5.128100e-46"
"102";"219";" 46.58";" 192.08";"recurso";" 1.119819e-43"
" 48";" 65";" 73.85";" 190.73";"turma";" 2.199390e-43"
" 38";" 44";" 86.36";" 188.63";"execução";" 6.338976e-43"
" 64";"107";" 59.81";" 184.33";"tse";" 5.502553e-42"
" 47";" 68";" 69.12";" 169.19";"magistrado";" 1.109171e-38"
" 45";" 64";" 70.31";" 166.19";"chapa";" 5.039213e-38"
" 29";" 31";" 93.55";" 160.48";"herman";" 8.871210e-37"
" 29";" 31";" 93.55";" 160.48";"gebran";" 8.871210e-37"
" 30";" 34";" 88.24";" 153.27";"benjamin";" 3.340983e-35"
" 26";" 27";" 96.30";" 149.57";"trf4";" 2.152795e-34"
" 45";" 69";" 65.22";" 148.17";"corte";" 4.351460e-34"
" 31";" 37";" 83.78";" 147.38";"absolver";" 6.483135e-34"
" 24";" 24";"100.00";" 145.18";"guarujá";" 1.963400e-33"
" 30";" 36";" 83.33";" 141.53";"cristiano";" 1.230973e-32"
" 40";" 59";" 67.80";" 139.70";"mendes";" 3.092690e-32"
" 33";" 44";" 75.00";" 133.89";"vara";" 5.779486e-31"
"153";"476";" 32.14";" 131.41";"lava_jato";" 2.014599e-30"
" 37";" 54";" 68.52";" 131.27";"criminal";" 2.162226e-30"
" 38";" 57";" 66.67";" 129.31";"gilmar";" 5.802391e-30"
" 84";"202";" 41.58";" 126.52";"apresentar";" 2.362733e-29"
" 29";" 37";" 78.38";" 125.37";"zanin";" 4.229892e-29"
" 32";" 44";" 72.73";" 124.06";"juízo";" 8.158385e-29"
" 36";" 54";" 66.67";" 122.47";"preventivo";" 1.822569e-28"
" 45";" 78";" 57.69";" 121.82";"determinar";" 2.523348e-28"
" 21";" 22";" 95.45";" 119.33";"paulsen";" 8.875884e-28"
"172";"586";" 29.35";" 116.60";"público";" 3.516505e-27"
"105";"295";" 35.59";" 113.76";"fato";" 1.470977e-26"
" 28";" 38";" 73.68";" 110.62";"cassação";" 7.181915e-26"
" 60";"130";" 46.15";" 110.12";"criminoso";" 9.229417e-26"
" 18";" 18";"100.00";" 108.82";"8a";" 1.775685e-25"
" 26";" 34";" 76.47";" 108.42";"martins";" 2.171738e-25"
" 60";"141";" 42.55";"  94.12";"mpf";" 2.962175e-22"
" 15";" 15";"100.00";"  90.66";"leandro";" 1.707057e-21"
" 19";" 23";" 82.61";"  88.43";"absolvição";" 5.272495e-21"
" 22";" 30";" 73.33";"  86.24";"inocência";" 1.597477e-20"
" 26";" 40";" 65.00";"  84.93";"alegação";" 3.089702e-20"
" 14";" 14";"100.00";"  84.61";"revisor";" 3.639910e-20"
" 14";" 14";"100.00";"  84.61";"laus";" 3.639910e-20"
" 18";" 22";" 81.82";"  82.63";"alegre";" 9.887831e-20"
" 18";" 22";" 81.82";"  82.63";"embargo";" 9.887831e-20"
" 71";"193";" 36.79";"  82.16";"denúncia";" 1.257123e-19"
" 77";"218";" 35.32";"  81.33";"mês";" 1.910451e-19"
" 44";" 95";" 46.32";"  81.02";"analisar";" 2.237377e-19"
" 21";" 29";" 72.41";"  80.78";"interrogatório";" 2.522817e-19"
"124";"426";" 29.11";"  80.76";"ministro";" 2.548648e-19"
" 23";" 34";" 67.65";"  79.87";"suspensão";" 4.004154e-19"
" 58";"147";" 39.46";"  77.90";"acusação";" 1.085762e-18"
" 15";" 17";" 88.24";"  76.51";"proferido";" 2.188522e-18"
" 37";" 75";" 49.33";"  76.40";"neto";" 2.310974e-18"
" 51";"124";" 41.13";"  74.54";"decidir";" 5.929546e-18"
" 26";" 44";" 59.09";"  72.98";"entendimento";" 1.312163e-17"
" 18";" 24";" 75.00";"  72.89";"indenização";" 1.369901e-17"
" 53";"133";" 39.85";"  72.60";"acusar";" 1.590453e-17"
" 31";" 59";" 52.54";"  71.48";"caber";" 2.798039e-17"
" 13";" 14";" 92.86";"  71.10";"liminar";" 3.388623e-17"
" 65";"185";" 35.14";"  67.59";"preso";" 2.011245e-16"
" 55";"146";" 37.67";"  66.81";"negar";" 2.993366e-16"
" 22";" 36";" 61.11";"  65.15";"auto";" 6.923417e-16"
" 12";" 13";" 92.31";"  65.10";"penitenciária";" 7.120257e-16"
" 14";" 17";" 82.35";"  64.83";"apelação";" 8.144675e-16"
" 13";" 15";" 86.67";"  64.67";"despacho";" 8.866420e-16"
" 52";"137";" 37.96";"  64.17";"região";" 1.143489e-15"
" 28";" 54";" 51.85";"  63.06";"audiência";" 2.007075e-15"
" 42";"102";" 41.18";"  61.41";"ato";" 4.645278e-15"
