"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"1";0;0;0;0;0;0;3;3;3
"2";0;0;0;0;0;0;3;3;3
"3";0;0;0;0;0;0;0;0;0
"4";0;0;0;0;0;0;0;0;0
"5";0;0;0;0;0;0;0;0;0
"6";0;0;0;0;0;4;4;4;4
"7";0;0;0;0;0;4;4;4;4
"8";0;0;0;0;0;0;0;0;0
"9";0;0;0;0;0;0;3;3;3
"10";0;0;0;0;0;4;4;4;4
"11";0;0;0;0;0;0;0;2;2
"12";0;0;0;0;0;0;0;2;2
"13";0;0;0;0;0;0;0;2;2
"14";0;0;0;0;0;0;0;2;2
"15";0;0;0;0;5;5;5;5;5
"16";0;0;0;0;0;0;0;2;2
"17";0;0;0;0;0;0;0;2;2
"18";0;0;6;6;6;6;6;6;6
"19";0;0;0;0;0;0;0;2;2
"20";0;0;6;6;6;6;6;6;6
"21";0;0;0;0;0;0;3;3;3
"22";0;0;0;0;5;5;5;5;5
"23";0;0;0;0;0;0;0;0;0
"24";0;0;0;0;5;5;5;5;5
"25";0;0;0;0;5;5;5;5;5
"26";0;0;0;0;5;5;5;5;5
"27";0;0;0;0;0;0;0;0;0
"28";0;0;0;0;5;5;5;5;5
"29";0;0;0;0;5;5;5;5;5
"30";0;0;0;0;0;0;0;2;2
"31";0;0;0;0;0;4;4;4;4
"32";0;0;0;0;0;0;0;2;2
"33";0;0;0;0;0;0;0;0;0
"34";0;0;0;0;0;0;0;0;0
"35";0;0;0;0;0;4;4;4;4
"36";0;0;0;0;0;0;0;0;0
"37";0;0;0;0;0;0;0;0;0
"38";0;0;0;0;0;0;0;0;0
"39";0;0;0;0;0;0;0;2;2
"40";0;0;0;0;0;4;4;4;4
"41";0;0;0;0;0;0;0;0;0
"42";0;0;0;0;0;0;0;0;0
"43";0;0;0;0;5;5;5;5;5
"44";0;0;0;0;0;0;0;2;2
"45";0;0;0;0;0;0;0;2;2
"46";0;0;0;0;0;0;0;0;1
"47";0;0;0;0;0;0;0;0;1
"48";0;0;0;0;0;0;0;0;1
"49";0;0;0;0;0;0;0;0;0
"50";0;0;0;0;0;0;0;0;1
"51";0;0;0;0;0;0;0;0;1
"52";0;0;0;0;0;0;0;0;1
"53";0;0;0;0;0;0;0;0;1
"54";0;0;0;0;0;0;0;0;1
"55";0;0;0;0;0;0;0;0;0
"56";0;0;0;0;0;0;0;0;0
"57";0;0;0;0;0;0;3;3;3
"58";0;0;0;0;0;0;3;3;3
"59";0;0;0;0;5;5;5;5;5
"60";0;0;0;0;5;5;5;5;5
"61";0;0;0;0;0;0;3;3;3
"62";0;0;0;0;0;0;0;0;0
"63";0;0;0;0;5;5;5;5;5
"64";0;0;0;0;0;0;0;0;0
"65";0;0;0;0;0;0;0;0;0
"66";0;0;0;0;0;4;4;4;4
"67";0;0;0;0;0;0;0;0;0
"68";0;0;0;0;0;4;4;4;4
"69";0;0;0;0;0;0;0;2;2
"70";0;0;0;0;0;4;4;4;4
"71";0;0;0;0;0;4;4;4;4
"72";0;0;0;0;0;0;3;3;3
"73";0;0;0;0;0;0;3;3;3
"74";0;0;0;0;0;0;3;3;3
"75";0;0;0;0;0;0;3;3;3
"76";0;0;0;0;0;0;3;3;3
"77";0;0;0;0;0;0;3;3;3
"78";0;0;0;0;0;0;3;3;3
"79";0;0;0;0;0;0;3;3;3
"80";0;0;0;0;0;0;0;0;0
"81";0;0;0;0;0;0;0;2;2
"82";0;0;0;0;0;0;0;2;2
"83";0;0;0;0;0;0;0;0;0
"84";0;0;0;0;5;5;5;5;5
"85";0;0;0;0;0;0;0;2;2
"86";0;0;0;0;0;4;4;4;4
"87";0;0;0;0;0;0;0;0;1
"88";0;0;0;0;0;0;0;0;1
"89";0;0;0;0;0;0;0;0;1
"90";0;0;0;0;0;0;3;3;3
"91";0;0;0;0;0;0;0;0;0
"92";0;0;0;0;0;0;0;0;0
"93";0;0;0;0;0;0;0;0;0
"94";0;0;0;0;0;0;0;0;0
"95";0;0;0;0;0;0;0;0;0
"96";0;0;0;0;0;4;4;4;4
"97";0;0;0;0;0;0;0;0;0
"98";0;0;0;0;0;4;4;4;4
"99";0;0;0;0;5;5;5;5;5
"100";0;0;0;0;0;4;4;4;4
"101";0;0;0;0;0;0;3;3;3
"102";0;0;0;0;0;0;0;0;0
"103";0;0;0;0;0;0;0;2;2
"104";0;0;0;0;0;0;0;0;1
"105";0;0;0;0;0;0;0;0;1
"106";0;0;0;0;0;0;3;3;3
"107";0;0;0;0;0;0;3;3;3
"108";0;0;0;0;0;0;3;3;3
"109";0;0;0;0;0;0;3;3;3
"110";0;0;0;0;0;4;4;4;4
"111";0;0;0;0;0;4;4;4;4
"112";0;0;0;0;0;4;4;4;4
"113";0;0;0;0;0;4;4;4;4
"114";0;0;0;0;0;0;0;0;1
"115";0;0;0;0;0;0;0;0;1
"116";0;0;0;0;0;0;0;0;1
"117";0;0;0;0;0;0;0;0;1
"118";0;0;0;0;0;0;0;0;0
"119";0;0;0;0;0;0;0;0;0
"120";0;0;0;0;0;0;0;0;0
"121";0;0;0;0;0;0;0;0;0
"122";0;0;0;0;0;0;0;0;0
"123";0;0;0;0;0;0;0;0;0
"124";0;0;0;0;0;0;0;0;0
"125";0;0;0;0;0;0;0;0;0
"126";0;0;0;0;0;0;0;0;0
"127";0;0;0;0;0;0;0;0;0
"128";0;0;0;0;0;0;0;0;1
"129";0;0;0;0;0;0;0;0;0
"130";0;0;0;0;0;4;4;4;4
"131";0;0;0;0;0;4;4;4;4
"132";0;0;0;0;5;5;5;5;5
"133";0;0;6;6;6;6;6;6;6
"134";0;0;0;0;0;4;4;4;4
"135";0;0;0;0;0;4;4;4;4
"136";0;0;0;0;0;0;3;3;3
"137";0;0;0;0;0;0;3;3;3
"138";0;0;0;0;0;4;4;4;4
"139";0;0;0;0;0;0;0;0;0
"140";0;0;0;0;0;0;0;2;2
"141";0;0;0;0;0;0;0;0;0
"142";0;0;6;6;6;6;6;6;6
"143";0;0;0;0;0;4;4;4;4
"144";0;0;6;6;6;6;6;6;6
"145";0;0;0;0;0;0;0;0;0
"146";0;0;0;0;0;0;0;0;0
"147";0;0;0;0;0;4;4;4;4
"148";0;0;0;0;0;0;0;0;0
"149";0;0;0;0;0;0;0;2;2
"150";0;0;0;0;0;0;0;2;2
"151";0;0;0;0;0;0;0;2;2
"152";0;0;0;0;0;0;0;0;0
"153";0;0;6;6;6;6;6;6;6
"154";0;0;6;6;6;6;6;6;6
"155";0;0;6;6;6;6;6;6;6
"156";0;0;6;6;6;6;6;6;6
"157";0;0;6;6;6;6;6;6;6
"158";0;0;6;6;6;6;6;6;6
"159";0;0;6;6;6;6;6;6;6
"160";0;0;6;6;6;6;6;6;6
"161";0;0;0;0;0;0;3;3;3
"162";0;0;6;6;6;6;6;6;6
"163";0;0;6;6;6;6;6;6;6
"164";0;0;6;6;6;6;6;6;6
"165";0;0;6;6;6;6;6;6;6
"166";0;0;6;6;6;6;6;6;6
"167";0;0;6;6;6;6;6;6;6
"168";0;0;0;0;0;0;0;0;1
"169";0;0;0;0;5;5;5;5;5
"170";0;0;6;6;6;6;6;6;6
"171";0;0;6;6;6;6;6;6;6
"172";0;0;6;6;6;6;6;6;6
"173";0;0;0;0;5;5;5;5;5
"174";0;0;6;6;6;6;6;6;6
"175";0;0;6;6;6;6;6;6;6
"176";0;0;6;6;6;6;6;6;6
"177";0;0;6;6;6;6;6;6;6
"178";0;0;0;0;0;0;3;3;3
"179";0;0;6;6;6;6;6;6;6
"180";0;0;0;0;0;0;3;3;3
"181";0;0;0;0;0;0;0;2;2
"182";0;0;0;0;0;0;3;3;3
"183";0;0;0;0;0;0;3;3;3
"184";0;0;0;0;5;5;5;5;5
"185";0;0;6;6;6;6;6;6;6
"186";0;0;0;0;0;0;0;0;0
"187";0;0;0;0;0;0;3;3;3
"188";0;0;0;0;0;0;3;3;3
"189";0;0;0;0;0;0;3;3;3
"190";0;0;0;0;0;0;3;3;3
"191";0;0;0;0;5;5;5;5;5
"192";0;0;0;0;5;5;5;5;5
"193";0;0;0;0;5;5;5;5;5
"194";0;0;0;0;0;0;3;3;3
"195";0;0;0;0;0;0;3;3;3
"196";0;0;0;0;5;5;5;5;5
"197";0;0;0;0;0;0;0;0;0
"198";0;0;0;0;0;0;0;0;1
"199";0;0;0;0;0;0;0;0;1
"200";0;0;0;0;0;0;0;0;1
"201";0;0;0;0;0;0;0;0;0
"202";0;0;0;0;0;0;0;0;1
"203";0;0;0;0;5;5;5;5;5
"204";0;0;0;0;0;4;4;4;4
"205";0;0;0;0;0;0;3;3;3
"206";0;0;0;0;0;0;3;3;3
"207";0;0;0;0;0;0;0;0;0
"208";0;0;0;0;5;5;5;5;5
"209";0;0;0;0;0;0;0;0;0
"210";0;0;0;0;0;0;0;0;1
"211";0;0;0;0;0;0;0;0;1
"212";0;0;0;0;0;0;0;0;0
"213";0;0;0;0;0;0;0;0;0
"214";0;0;0;0;0;0;0;0;0
"215";0;0;6;6;6;6;6;6;6
"216";0;0;0;0;5;5;5;5;5
"217";0;0;0;0;0;4;4;4;4
"218";0;0;0;0;0;0;0;0;0
"219";0;0;0;0;0;0;0;0;0
"220";0;0;0;0;0;4;4;4;4
"221";0;0;0;0;0;0;0;0;0
"222";0;0;0;0;0;4;4;4;4
"223";0;0;0;0;0;0;0;0;0
"224";0;0;0;0;0;0;0;0;0
"225";0;0;0;0;0;4;4;4;4
"226";0;0;0;0;0;0;0;0;0
"227";0;0;0;0;0;4;4;4;4
"228";0;0;0;0;0;0;0;0;0
"229";0;0;6;6;6;6;6;6;6
"230";0;0;0;0;0;0;0;0;1
"231";0;0;0;0;0;0;0;0;0
"232";0;0;0;0;0;4;4;4;4
"233";0;0;0;0;0;0;0;0;0
"234";0;0;0;0;0;0;0;0;0
"235";0;0;0;0;0;0;0;2;2
"236";0;0;0;0;5;5;5;5;5
"237";0;0;0;0;5;5;5;5;5
"238";0;0;0;0;5;5;5;5;5
"239";0;0;0;0;5;5;5;5;5
"240";0;0;0;0;5;5;5;5;5
"241";0;0;0;0;5;5;5;5;5
"242";0;0;0;0;5;5;5;5;5
"243";0;0;0;0;5;5;5;5;5
"244";0;0;0;0;0;4;4;4;4
"245";0;0;0;0;0;0;0;0;1
"246";0;0;0;0;0;0;0;0;1
"247";0;0;0;0;0;4;4;4;4
"248";0;0;0;0;0;0;0;0;1
"249";0;0;0;0;0;0;0;0;1
"250";0;0;0;0;0;0;0;0;1
"251";0;0;0;0;0;0;0;0;1
"252";0;0;0;0;0;0;0;0;1
"253";0;0;0;0;5;5;5;5;5
"254";0;0;0;0;0;4;4;4;4
"255";0;0;0;0;0;0;0;2;2
"256";0;0;0;0;0;0;0;0;0
"257";0;0;0;0;0;0;0;0;0
"258";0;0;0;0;0;0;0;2;2
"259";0;0;0;0;0;0;0;2;2
"260";0;0;0;0;0;0;0;2;2
"261";0;0;0;0;0;0;0;2;2
"262";0;0;0;0;0;0;0;0;0
"263";0;0;0;0;0;4;4;4;4
"264";0;0;0;0;0;0;0;0;0
"265";0;0;0;0;0;4;4;4;4
"266";0;0;0;0;0;0;0;0;0
"267";0;0;0;0;0;0;0;0;0
"268";0;0;0;0;0;0;0;0;1
"269";0;0;0;0;0;4;4;4;4
"270";0;0;0;0;0;0;0;0;1
"271";0;0;0;0;0;0;0;0;0
"272";0;0;0;0;0;0;3;3;3
"273";0;0;0;0;0;0;3;3;3
"274";0;0;0;0;0;4;4;4;4
"275";0;0;0;0;0;4;4;4;4
"276";0;0;0;0;0;0;0;0;0
"277";0;0;0;0;0;0;0;0;0
"278";0;0;0;0;0;4;4;4;4
