*txt_1136;22;2;0;1
*txt_1112;2;43;6;6
*txt_1117;14;0;0;0
*txt_1130;1;2;0;0
*txt_1014;24;7;37;4
*txt_1016;27;3;5;0
*txt_1010;23;7;1;1
*txt_1011;1;41;11;0
*txt_1013;0;14;11;0
*txt_1051;30;0;0;0
*txt_1055;39;4;7;2
*txt_1031;19;0;0;0
*txt_1072;1;17;7;1
*txt_1076;25;0;0;1
*txt_1194;19;1;0;3
*txt_1039;34;4;1;16
*txt_1044;41;5;8;5
*txt_1083;13;7;23;7
*txt_1119;0;3;38;0
*txt_1160;18;0;1;0
*txt_1161;26;1;0;0
*txt_1085;18;1;0;1
*txt_1084;0;1;3;38
*txt_1147;3;3;1;107
*txt_1144;1;14;29;0
*txt_1125;3;1;3;23
*txt_1102;7;8;5;0
*txt_1009;4;14;9;6
*txt_1107;13;0;1;1
*txt_1104;1;0;1;0
*txt_1003;0;1;0;0
*txt_1002;0;5;0;2
*txt_1005;0;0;0;14
*txt_1069;25;3;6;0
*txt_1027;7;4;1;1
*txt_1026;16;6;10;28
*txt_1023;1;1;1;53
*txt_1047;0;19;2;17
*txt_1183;0;0;0;21
*txt_1063;14;5;2;0
*txt_1181;3;6;9;12
*txt_1028;1;0;1;45
*txt_1184;0;2;1;1
*gr_02;509;337;308;476
*txt_1095;2;3;13;0
*txt_1170;5;0;0;0
*txt_1090;0;3;0;56
*txt_1154;5;70;10;1
*txt_1041;1;5;44;2
*txt_1152;0;1;0;0
