%%MatrixMarket matrix coordinate integer general
2050 2653 26435
3 1 1
5 1 1
9 1 1
11 1 1
17 1 1
23 1 1
24 1 1
33 1 1
53 1 1
89 1 1
95 1 1
100 1 1
108 1 1
110 1 1
118 1 1
122 1 1
150 1 1
151 1 1
153 1 1
156 1 1
157 1 1
171 1 1
174 1 1
184 1 1
185 1 1
189 1 1
190 1 1
203 1 1
219 1 1
235 1 1
236 1 1
242 1 1
268 1 1
273 1 1
288 1 1
292 1 1
298 1 1
302 1 1
308 1 1
338 1 1
353 1 1
360 1 1
368 1 1
370 1 1
371 1 1
382 1 1
385 1 1
395 1 1
401 1 1
407 1 1
438 1 1
439 1 1
440 1 1
441 1 1
458 1 1
466 1 1
468 1 1
470 1 1
471 1 1
474 1 1
476 1 1
485 1 1
486 1 1
511 1 1
513 1 1
516 1 1
523 1 1
528 1 1
532 1 1
533 1 1
555 1 1
556 1 1
568 1 1
576 1 1
587 1 1
593 1 1
628 1 1
633 1 1
640 1 1
641 1 1
648 1 1
661 1 1
663 1 1
668 1 1
669 1 1
688 1 1
693 1 1
766 1 1
810 1 1
824 1 1
828 1 1
830 1 1
835 1 1
836 1 1
840 1 1
857 1 1
858 1 1
863 1 1
873 1 1
876 1 1
881 1 1
883 1 1
890 1 1
899 1 1
900 1 1
909 1 1
917 1 1
918 1 1
924 1 1
935 1 1
936 1 1
942 1 1
943 1 1
947 1 1
992 1 1
1043 1 1
1045 1 1
1060 1 1
1063 1 1
1080 1 1
1086 1 1
1088 1 1
1089 1 1
1099 1 1
1104 1 1
1108 1 1
1111 1 1
1119 1 1
1123 1 1
1125 1 1
1129 1 1
1130 1 1
1134 1 1
1136 1 1
1139 1 1
1140 1 1
1145 1 1
1146 1 1
1150 1 1
1151 1 1
1155 1 1
1159 1 1
1171 1 1
1174 1 1
1178 1 1
1181 1 1
1185 1 1
1196 1 1
1216 1 1
1219 1 1
1240 1 1
1245 1 1
1250 1 1
1269 1 1
1279 1 1
1288 1 1
1291 1 1
1296 1 1
1297 1 1
1299 1 1
1311 1 1
1314 1 1
1316 1 1
1318 1 1
1330 1 1
1347 1 1
1349 1 1
1352 1 1
1353 1 1
1355 1 1
1356 1 1
1391 1 1
1394 1 1
1415 1 1
1417 1 1
1418 1 1
1419 1 1
1421 1 1
1431 1 1
1436 1 1
1453 1 1
1457 1 1
1458 1 1
1459 1 1
1462 1 1
1464 1 1
1465 1 1
1466 1 1
1480 1 1
1489 1 1
1491 1 1
1494 1 1
1499 1 1
1503 1 1
1507 1 1
1513 1 1
1516 1 1
1519 1 1
1520 1 1
1568 1 1
1579 1 1
1593 1 1
1607 1 1
1618 1 1
1619 1 1
1620 1 1
1634 1 1
1644 1 1
1647 1 1
1651 1 1
1653 1 1
1654 1 1
1658 1 1
1663 1 1
1674 1 1
1735 1 1
1741 1 1
1756 1 1
1760 1 1
1800 1 1
1818 1 1
1838 1 1
1839 1 1
1840 1 1
1841 1 1
1901 1 1
1944 1 1
1945 1 1
1948 1 1
1951 1 1
1952 1 1
1957 1 1
1962 1 1
1971 1 1
1979 1 1
1980 1 1
1982 1 1
1984 1 1
1991 1 1
1999 1 1
2001 1 1
2021 1 1
2026 1 1
2033 1 1
2034 1 1
2035 1 1
2042 1 1
2048 1 1
40 2 1
54 2 1
97 2 1
153 2 1
172 2 1
174 2 1
202 2 1
203 2 1
208 2 1
330 2 1
368 2 1
369 2 1
370 2 1
375 2 1
376 2 1
377 2 1
379 2 1
381 2 1
382 2 1
384 2 1
385 2 1
388 2 1
393 2 1
401 2 1
403 2 1
408 2 1
447 2 1
473 2 1
475 2 1
477 2 1
478 2 1
491 2 1
497 2 1
500 2 1
502 2 1
505 2 1
509 2 1
512 2 1
517 2 1
520 2 1
525 2 1
532 2 1
538 2 1
577 2 1
609 2 1
629 2 1
692 2 1
740 2 1
776 2 1
778 2 1
779 2 1
782 2 1
809 2 1
816 2 1
837 2 1
841 2 1
843 2 1
847 2 1
849 2 1
850 2 1
852 2 1
856 2 1
880 2 1
882 2 1
884 2 1
890 2 1
897 2 1
903 2 1
904 2 1
964 2 1
971 2 1
982 2 1
998 2 1
1004 2 1
1037 2 1
1044 2 1
1057 2 1
1059 2 1
1060 2 1
1062 2 1
1069 2 1
1070 2 1
1079 2 1
1080 2 1
1082 2 1
1087 2 1
1094 2 1
1100 2 1
1102 2 1
1104 2 1
1105 2 1
1112 2 1
1114 2 1
1115 2 1
1116 2 1
1118 2 1
1120 2 1
1121 2 1
1122 2 1
1125 2 1
1127 2 1
1134 2 1
1148 2 1
1151 2 1
1152 2 1
1160 2 1
1171 2 1
1173 2 1
1180 2 1
1182 2 1
1183 2 1
1185 2 1
1189 2 1
1190 2 1
1192 2 1
1194 2 1
1195 2 1
1198 2 1
1201 2 1
1205 2 1
1207 2 1
1212 2 1
1213 2 1
1217 2 1
1221 2 1
1227 2 1
1232 2 1
1239 2 1
1243 2 1
1246 2 1
1251 2 1
1257 2 1
1259 2 1
1263 2 1
1271 2 1
1285 2 1
1294 2 1
1296 2 1
1303 2 1
1325 2 1
1337 2 1
1341 2 1
1343 2 1
1346 2 1
1347 2 1
1349 2 1
1354 2 1
1359 2 1
1366 2 1
1409 2 1
1419 2 1
1426 2 1
1430 2 1
1432 2 1
1446 2 1
1470 2 1
1481 2 1
1504 2 1
1514 2 1
1520 2 1
1525 2 1
1526 2 1
1528 2 1
1529 2 1
1532 2 1
1562 2 1
1565 2 1
1571 2 1
1579 2 1
1583 2 1
1587 2 1
1590 2 1
1596 2 1
1598 2 1
1607 2 1
1616 2 1
1646 2 1
1655 2 1
1658 2 1
1665 2 1
1683 2 1
1696 2 1
1708 2 1
1710 2 1
1720 2 1
1721 2 1
1722 2 1
1765 2 1
1774 2 1
1805 2 1
1824 2 1
1838 2 1
1840 2 1
1841 2 1
1846 2 1
1847 2 1
1870 2 1
1874 2 1
1901 2 1
1919 2 1
1929 2 1
1930 2 1
1931 2 1
1933 2 1
1934 2 1
1935 2 1
1941 2 1
1942 2 1
1943 2 1
1945 2 1
1953 2 1
1958 2 1
1963 2 1
1968 2 1
1972 2 1
1981 2 1
1983 2 1
2018 2 1
2026 2 1
2042 2 1
2047 2 1
1 3 1
2 3 1
3 3 1
7 3 1
27 3 1
28 3 1
34 3 1
37 3 1
129 3 1
242 3 1
244 3 1
248 3 1
249 3 1
250 3 1
252 3 1
259 3 1
261 3 1
268 3 1
278 3 1
281 3 1
291 3 1
292 3 1
300 3 1
305 3 1
309 3 1
315 3 1
317 3 1
318 3 1
322 3 1
337 3 1
356 3 1
360 3 1
361 3 1
457 3 1
486 3 1
494 3 1
542 3 1
550 3 1
552 3 1
570 3 1
579 3 1
584 3 1
620 3 1
635 3 1
671 3 1
689 3 1
721 3 1
723 3 1
733 3 1
772 3 1
773 3 1
780 3 1
791 3 1
797 3 1
817 3 1
818 3 1
863 3 1
983 3 1
1031 3 1
1034 3 1
1035 3 1
1123 3 1
1126 3 1
1138 3 1
1140 3 1
1147 3 1
1148 3 1
1162 3 1
1176 3 1
1178 3 1
1300 3 1
1367 3 1
1439 3 1
1455 3 1
1456 3 1
1457 3 1
1462 3 1
1463 3 1
1477 3 1
1479 3 1
1480 3 1
1481 3 1
1486 3 1
1487 3 1
1494 3 1
1497 3 1
1499 3 1
1542 3 1
1584 3 1
1617 3 1
1618 3 1
1653 3 1
1686 3 1
1693 3 1
1696 3 1
1700 3 1
1702 3 1
1705 3 1
1721 3 1
1742 3 1
1744 3 1
1751 3 1
1763 3 1
1785 3 1
1793 3 1
1808 3 1
1810 3 1
1835 3 1
1839 3 1
1842 3 1
1845 3 1
1853 3 1
1855 3 1
1856 3 1
1858 3 1
1861 3 1
1870 3 1
1949 3 1
2004 3 1
2019 3 1
15 4 1
19 4 1
233 4 1
250 4 1
317 4 1
404 4 1
405 4 1
408 4 1
410 4 1
412 4 1
413 4 1
414 4 1
416 4 1
422 4 1
425 4 1
428 4 1
430 4 1
431 4 1
432 4 1
433 4 1
437 4 1
442 4 1
448 4 1
451 4 1
455 4 1
456 4 1
458 4 1
460 4 1
465 4 1
501 4 1
536 4 1
544 4 1
551 4 1
552 4 1
556 4 1
557 4 1
559 4 1
560 4 1
565 4 1
568 4 1
570 4 1
571 4 1
576 4 1
579 4 1
581 4 1
671 4 1
677 4 1
680 4 1
688 4 1
700 4 1
703 4 1
722 4 1
727 4 1
774 4 1
777 4 1
791 4 1
798 4 1
801 4 1
804 4 1
810 4 1
818 4 1
821 4 1
825 4 1
860 4 1
868 4 1
885 4 1
892 4 1
909 4 1
1000 4 1
1004 4 1
1014 4 1
1023 4 1
1031 4 1
1032 4 1
1036 4 1
1046 4 1
1056 4 1
1143 4 1
1156 4 1
1160 4 1
1167 4 1
1203 4 1
1205 4 1
1207 4 1
1212 4 1
1218 4 1
1220 4 1
1222 4 1
1244 4 1
1247 4 1
1249 4 1
1250 4 1
1251 4 1
1283 4 1
1299 4 1
1303 4 1
1305 4 1
1333 4 1
1342 4 1
1343 4 1
1344 4 1
1458 4 1
1491 4 1
1492 4 1
1556 4 1
1611 4 1
1615 4 1
1800 4 1
1804 4 1
1808 4 1
1810 4 1
1811 4 1
1812 4 1
1824 4 1
1831 4 1
1836 4 1
1845 4 1
1846 4 1
1848 4 1
1852 4 1
1854 4 1
1856 4 1
1857 4 1
1866 4 1
1869 4 1
1877 4 1
1883 4 1
1884 4 1
1885 4 1
1886 4 1
1888 4 1
1893 4 1
1958 4 1
2024 4 1
14 5 1
19 5 1
36 5 1
50 5 1
51 5 1
54 5 1
73 5 1
76 5 1
83 5 1
158 5 1
159 5 1
162 5 1
172 5 1
181 5 1
188 5 1
223 5 1
234 5 1
235 5 1
262 5 1
289 5 1
303 5 1
316 5 1
323 5 1
336 5 1
401 5 1
402 5 1
411 5 1
412 5 1
420 5 1
422 5 1
423 5 1
427 5 1
433 5 1
437 5 1
506 5 1
525 5 1
539 5 1
559 5 1
664 5 1
669 5 1
696 5 1
703 5 1
745 5 1
769 5 1
778 5 1
781 5 1
812 5 1
816 5 1
837 5 1
839 5 1
883 5 1
884 5 1
885 5 1
901 5 1
902 5 1
903 5 1
927 5 1
937 5 1
945 5 1
963 5 1
990 5 1
1037 5 1
1064 5 1
1065 5 1
1067 5 1
1070 5 1
1093 5 1
1106 5 1
1110 5 1
1119 5 1
1130 5 1
1131 5 1
1149 5 1
1165 5 1
1228 5 1
1241 5 1
1282 5 1
1283 5 1
1287 5 1
1288 5 1
1290 5 1
1298 5 1
1313 5 1
1319 5 1
1367 5 1
1369 5 1
1388 5 1
1392 5 1
1395 5 1
1407 5 1
1419 5 1
1472 5 1
1508 5 1
1513 5 1
1549 5 1
1584 5 1
1598 5 1
1651 5 1
1678 5 1
1685 5 1
1705 5 1
1717 5 1
1724 5 1
1732 5 1
1736 5 1
1747 5 1
1748 5 1
1764 5 1
1766 5 1
1773 5 1
1774 5 1
1786 5 1
1854 5 1
1860 5 1
1882 5 1
1883 5 1
1932 5 1
2003 5 1
2013 5 1
2025 5 1
2031 5 1
2048 5 1
19 6 1
31 6 1
136 6 1
140 6 1
141 6 1
143 6 1
145 6 1
146 6 1
162 6 1
163 6 1
197 6 1
211 6 1
220 6 1
226 6 1
236 6 1
255 6 1
265 6 1
270 6 1
272 6 1
286 6 1
302 6 1
315 6 1
330 6 1
347 6 1
386 6 1
391 6 1
397 6 1
421 6 1
465 6 1
472 6 1
484 6 1
490 6 1
492 6 1
497 6 1
498 6 1
588 6 1
619 6 1
639 6 1
643 6 1
644 6 1
675 6 1
696 6 1
718 6 1
732 6 1
737 6 1
744 6 1
755 6 1
758 6 1
768 6 1
769 6 1
774 6 1
791 6 1
798 6 1
803 6 1
806 6 1
819 6 1
842 6 1
847 6 1
850 6 1
855 6 1
873 6 1
874 6 1
890 6 1
902 6 1
903 6 1
947 6 1
952 6 1
954 6 1
969 6 1
974 6 1
978 6 1
987 6 1
1059 6 1
1074 6 1
1075 6 1
1076 6 1
1081 6 1
1130 6 1
1171 6 1
1198 6 1
1266 6 1
1319 6 1
1320 6 1
1356 6 1
1361 6 1
1391 6 1
1446 6 1
1469 6 1
1495 6 1
1500 6 1
1524 6 1
1530 6 1
1536 6 1
1593 6 1
1596 6 1
1754 6 1
1778 6 1
1785 6 1
1786 6 1
1788 6 1
1789 6 1
1791 6 1
1877 6 1
1878 6 1
1950 6 1
1976 6 1
2010 6 1
2029 6 1
2047 6 1
2048 6 1
2050 6 1
107 7 1
114 7 1
118 7 1
139 7 1
178 7 1
179 7 1
328 7 1
369 7 1
370 7 1
398 7 1
402 7 1
460 7 1
463 7 1
464 7 1
465 7 1
466 7 1
467 7 1
468 7 1
479 7 1
480 7 1
482 7 1
483 7 1
488 7 1
489 7 1
492 7 1
496 7 1
498 7 1
499 7 1
500 7 1
501 7 1
508 7 1
509 7 1
511 7 1
514 7 1
515 7 1
519 7 1
525 7 1
528 7 1
532 7 1
579 7 1
600 7 1
602 7 1
603 7 1
605 7 1
607 7 1
608 7 1
610 7 1
612 7 1
614 7 1
629 7 1
640 7 1
641 7 1
648 7 1
650 7 1
652 7 1
653 7 1
656 7 1
657 7 1
835 7 1
837 7 1
846 7 1
872 7 1
901 7 1
960 7 1
977 7 1
1068 7 1
1069 7 1
1075 7 1
1076 7 1
1078 7 1
1089 7 1
1103 7 1
1104 7 1
1139 7 1
1145 7 1
1148 7 1
1159 7 1
1161 7 1
1177 7 1
1178 7 1
1324 7 1
1352 7 1
1354 7 1
1358 7 1
1359 7 1
1362 7 1
1363 7 1
1364 7 1
1365 7 1
1386 7 1
1407 7 1
1415 7 1
1467 7 1
1536 7 1
1539 7 1
1556 7 1
1559 7 1
1563 7 1
1565 7 1
1568 7 1
1571 7 1
1575 7 1
1628 7 1
1823 7 1
1951 7 1
1958 7 1
1974 7 1
2033 7 1
2036 7 1
2037 7 1
10 8 1
16 8 1
28 8 1
71 8 1
81 8 1
101 8 1
165 8 1
171 8 1
174 8 1
187 8 1
188 8 1
217 8 1
219 8 1
222 8 1
226 8 1
234 8 1
262 8 1
280 8 1
294 8 1
342 8 1
348 8 1
351 8 1
443 8 1
491 8 1
496 8 1
498 8 1
502 8 1
514 8 1
517 8 1
518 8 1
521 8 1
558 8 1
597 8 1
625 8 1
664 8 1
672 8 1
689 8 1
696 8 1
707 8 1
709 8 1
710 8 1
726 8 1
774 8 1
782 8 1
784 8 1
786 8 1
790 8 1
795 8 1
810 8 1
851 8 1
862 8 1
888 8 1
895 8 1
905 8 1
907 8 1
914 8 1
951 8 1
980 8 1
985 8 1
989 8 1
1024 8 1
1027 8 1
1037 8 1
1053 8 1
1058 8 1
1101 8 1
1117 8 1
1133 8 1
1143 8 1
1145 8 1
1147 8 1
1226 8 1
1232 8 1
1240 8 1
1289 8 1
1311 8 1
1346 8 1
1421 8 1
1430 8 1
1462 8 1
1467 8 1
1479 8 1
1559 8 1
1583 8 1
1599 8 1
1630 8 1
1660 8 1
1673 8 1
1704 8 1
1756 8 1
1818 8 1
1823 8 1
1829 8 1
1842 8 1
1848 8 1
1850 8 1
1864 8 1
1865 8 1
1868 8 1
1878 8 1
1884 8 1
1886 8 1
1953 8 1
1970 8 1
1979 8 1
41 9 1
42 9 1
64 9 1
158 9 1
163 9 1
165 9 1
173 9 1
201 9 1
244 9 1
253 9 1
262 9 1
270 9 1
276 9 1
282 9 1
323 9 1
324 9 1
327 9 1
384 9 1
392 9 1
411 9 1
415 9 1
473 9 1
480 9 1
497 9 1
504 9 1
515 9 1
518 9 1
568 9 1
570 9 1
572 9 1
606 9 1
610 9 1
626 9 1
628 9 1
669 9 1
673 9 1
678 9 1
680 9 1
