000km;1;nr
02;1;num
020;1;num
06;1;num
06384985;1;num
072;1;num
1000;1;num
102;1;num
105;1;num
10a;1;nr
111;1;num
120kg;1;nr
122;1;num
125;1;num
128;1;num
129;1;num
12a;1;nr
12h03;1;nr
141;1;num
142;1;num
14a;1;nr
152;1;num
158;1;num
16000;1;num
162;1;num
1620;1;num
164_a;1;nr
165;1;num
170;1;num
179;1;num
17h;1;nr
1871;1;num
190;1;num
1911;1;num
1959;1;num
1961;1;num
1971;1;num
1989;1;num
1998;1;num
19h30;1;nr
1o;1;nr
2043;1;num
211;1;num
2130;1;num
22h20;1;nr
234;1;num
240;1;num
256;1;num
266;1;num
270;1;num
3005;1;num
309;1;num
30a;1;nr
310;1;num
312;1;num
338;1;num
34;1;num
350;1;num
352;1;num
356;1;num
36;1;num
373;1;num
375;1;num
3797;1;num
380;1;num
385;1;num
39;1;num
399;1;num
39a;1;nr
3o;1;nr
43am;1;nr
44;1;num
44o;1;nr
450;1;num
4500;1;num
45o;1;nr
47;1;num
475;1;num
48;1;num
49;1;num
513;1;num
536;1;num
54;1;num
55km;1;nr
56;1;num
560;1;num
606;1;num
62;1;num
65;1;num
66;1;num
67;1;num
673;1;num
68;1;num
684;1;num
71;1;num
718;1;num
7200;1;num
7242;1;num
740;1;num
7500;1;num
76;1;num
765;1;num
78;1;num
7a;1;nr
80km;1;nr
829;1;num
840;1;num
850;1;num
876;1;num
896;1;num
900;1;num
934;1;num
95;1;num
970;1;num
978;1;num
99;1;num
9940;1;num
999;1;num
9o;1;nr
_;1;nr
_44;1;nr
a_18e;1;nr
a_18f;1;nr
abandonado;1;adj
abastecimento;1;nom
abatido;1;adj
abençoar;1;ver
aberração;1;nom
abertamente;1;adv
abismo;1;nom
abobalhadas;1;nr
abominação;1;nom
abordagem;1;nom
abrangente;1;adj
absolvição;1;nom
abster;1;ver
ac;1;nr
acadêmico;1;adj
acalorado;1;adj
acampar;1;ver
acarretar;1;ver
acaso;1;adv
accioly;1;nr
acertado;1;adj
acertar;1;ver
acessível;1;adj
acessório;1;nom
achismos;1;nr
acimar;1;ver
acionar;1;ver
acolher;1;ver
acolhimento;1;nom
acomodado;1;adj
acompanhamento;1;nom
acovardadas;1;nr
acovardadatemos;1;nr
acovardadoum;1;nr
acre;1;nom
acuar;1;ver
acusador;1;nom
acusam_nos;1;nr
acúmulo;1;nom
adaptação;1;nom
adepto;1;nom
aderir;1;ver
adiante;1;adv
adivinhar;1;ver
administrador;1;nom
administrar;1;ver
admirar;1;ver
admiração;1;nom
admissão;1;nom
adorar;1;ver
adotado;1;adj
adulteração;1;nom
advocacia;1;nom
aeroespacial;1;adj
afastamento;1;nom
aferir;1;ver
afim;1;adj
afogar;1;ver
afora;1;pre
afundado;1;adj
agency;1;nr
agitado;1;adj
aglomerar;1;ver
agonizante;1;nom
agradocifrão;1;nr
agredi_la;1;nr
agregar;1;ver
agremiação;1;nom
agressor;1;nom
agropecuaristas;1;nr
aguçar;1;ver
ah;1;ono
ahhhme;1;nr
ahhho;1;nr
air;1;nr
ajoelhar;1;ver
ajufesp;1;nr
ajuste;1;nom
