de;6180;pre
a;3186;pre
o;2757;art_def
em;2650;pre
que;2105;pro_rel
ser;1660;ver_sup
para;924;pre
um;917;art_def
por;819;pre
com;780;pre
não;725;adv
uma;717;art_def
ir;640;ver_sup
ter;633;ver_sup
se;485;pro_per
estar;453;ver_sup
como;372;adv
mais;367;adv
ele;361;pro_per
_;336;nr
fazer;317;ver_sup
ao;282;adv
poder;257;ver_sup
sua;223;pro_pos
eu;222;pro_per
outro;206;pro_ind
isso;195;pro_ind
seu;192;pro_pos
todo;188;pro_ind
ela;185;pro_per
haver;183;ver_sup
pessoa;182;nom_sup
muito;178;adv
também;164;adv
já;154;adv
esse;139;pro_dem
você;138;pro_per
sobre;137;pre
quando;129;adv
ver;127;ver_sup
até;121;adv
essa;107;pro_dem
ainda;103;adv
segundo;99;adj_num
dois;97;adj_num
primeiro;91;adj_num
estado;91;nom_sup
entre;91;pre
porque;89;adv
tudo;86;adv
algum;86;pro_ind
sem;83;pre
bem;82;adv
me;81;pro_per
tempo;78;nom_sup
minha;78;pro_pos
hoje;76;adv
meu;75;pro_pos
sempre;73;adv
depois;73;adv
parte;71;nom_sup
além;68;adv
quem;67;pro_ind
dever;67;ver_sup
qual;63;pro_ind
então;60;adv
nunca;56;adv
assim;56;adv
contra;55;pre
muita;52;pro_ind
tentar;51;ver_sup
nosso;50;pro_pos
após;50;pre
três;49;adj_num
apenas;48;adv
pouco;47;pro_ind
antes;47;adv
tipo;46;nom_sup
desde;46;pre
menos;45;adv
qualquer;44;pro_ind
aí;42;adv
cada;41;pro_ind
nós;40;pro_per
nossa;40;pro_pos
durante;40;pre
algo;40;adv
lá;39;adv
este;39;pro_dem
tanto;38;pro_ind
quase;38;adv
mil;38;adj_num
hora;38;nom_sup
1;38;num
alguma;36;pro_ind
20;36;num
quanto;33;pro_ind
5;32;num
sim;31;adv
dez;31;adj_num
vário;30;pro_ind
aqui;30;adv
aquele;30;pro_dem
nenhum;29;pro_ind
agora;29;adv
tão;28;adv
dentro;28;adv
ali;28;adv
3;28;num
10;24;num
quatro;23;adj_num
maioria;23;nom_sup
fim;23;nom_sup
30;23;num
pro;22;pre
atrás;22;adv
2017;22;num
aquela;21;pre
15;21;num
talvez;20;adv
mim;20;pro_per
logo;20;adv
2;20;num
2016;19;num
2015;19;num
sob;18;pre
si;18;pro_per
perto;18;adv
cinco;18;adj_num
através;18;adv
aquilo;18;pro_ind
abaixo;18;adv
ninguém;17;pro_ind
entanto;17;adv
diante;17;adv
22;17;num
2012;17;num
12;17;num
mal;16;adv
50;16;num
inclusive;15;adv
11;15;num
embora;14;adv
7;14;num
14;14;num
principalmente;13;adv
4;13;num
tal;12;pro_ind
esta;12;pro_dem
apesar;12;ono
8;12;num
24;12;num
23;12;num
21;12;num
100;12;num
sete;11;adj_num
seis;11;adj_num
realmente;11;adv
oito;11;adj_num
extremamente;11;adv
alguém;11;pro_ind
80;11;num
200;11;num
19;11;num
16;11;num
somente;10;adv_sup
quê;10;pro_ind
lhe;10;pro_per
6;10;num
40;10;num
trás;9;adv
te;9;pro_per
politicamente;9;adv
corrente;9;nom_sup
comigo;9;pro_ind
atualmente;9;adv
ambos;9;adj_num
acima;9;adv
9;9;num
60;9;num
2018;9;num
2013;9;num
13;9;num
recentemente;8;adv
normalmente;8;adv
necessariamente;8;adv
cuja;8;pre
bastante;8;adv
27;8;num
25;8;num
sobretudo;7;adv
quinto;7;adj_num
povo;7;nom_sup
m;7;nom_sup
especialmente;7;adv
cima;7;nom_sup
300;7;num
2010;7;num
2004;7;num
totalmente;6;adv
provavelmente;6;adv
justamente;6;adv
infelizmente;6;adv
diretamente;6;adv
cujo;6;pre
consigo;6;pro_ind
completamente;6;adv
che;6;pro_ind
bilhão;6;adj_num
aliás;6;adv
800;6;num
31;6;num
29;6;num
2014;6;num
18;6;num
000;6;num
profundamente;5;adv
praticamente;5;adv
nove;5;adj_num
isto;5;pro_ind
certamente;5;adv
26;5;num
1980;5;num
1930;5;num
s;4;nom_sup
pronto;4;adv
ontem;4;adv
novamente;4;adv
longe;4;adv
jamais;4;adv
h;4;nom_sup
exatamente;4;adv
dificilmente;4;adv
diariamente;4;adv
demais;4;adv
cá;4;adv
cedo;4;adv
c;4;nom_sup
aparentemente;4;adv
absurdamente;4;adv
70;4;num
500;4;num
48;4;num
32;4;num
28;4;num
2009;4;num
2008;4;num
2007;4;num
2005;4;num
1960;4;num
17;4;num
150;4;num
0;4;num
y;3;nom_sup
u;3;nom_sup
trilhão;3;adj_num
simplesmente;3;adv
senão;3;adv
semanalmente;3;adv
n;3;nom_sup
majoritariamente;3;adv
inicialmente;3;adv
finalmente;3;adv
exclusivamente;3;adv
ei;3;ono
décimo;3;adj_num
debaixo;3;adv
constantemente;3;adv
92;3;num
90;3;num
83;3;num
600;3;num
51;3;num
45;3;num
34;3;num
33;3;num
2011;3;num
2003;3;num
1986;3;num
1984;3;num
1967;3;num
1962;3;num
1951;3;num
1925;3;num
120;3;num
ó;2;ono
zero;2;adj_num
versus;2;pre
tampouco;2;adv
supostamente;2;adv
sexto;2;adj_num
setenta;2;adj_num
rapidamente;2;adv
quinze;2;adj_num
psicologicamente;2;adv
propriamente;2;adv
potencialmente;2;adv
possivelmente;2;adv
pessoalmente;2;adv
perfeitamente;2;adv
particularmente;2;adv
parcialmente;2;adv
paralelamente;2;adv
oficialmente;2;adv
obviamente;2;adv
meticulosamente;2;adv
literalmente;2;adv
inteiramente;2;adv
independentemente;2;adv
geralmente;2;adv
frequentemente;2;adv
fisicamente;2;adv
excelência;2;pro_ind
evidentemente;2;adv
eventualmente;2;adv
estranhamente;2;adv
embaixo;2;adv
eis;2;adv
curiosamente;2;adv
clinicamente;2;adv
cinquenta;2;adj_num
basicamente;2;adv
b;2;nom_sup
aproximadamente;2;adv
amanhã;2;adv
ai;2;ono
ah;2;ono
afinal;2;adv
acaso;2;adv
95;2;num
937;2;num
93;2;num
91;2;num
66;2;num
61;2;num
52;2;num
47;2;num
400;2;num
39;2;num
380;2;num
370;2;num
36;2;num
250;2;num
2006;2;num
1999;2;num
1997;2;num
1985;2;num
1983;2;num
1961;2;num
125;2;num
06;2;num
x;1;nom_sup
visualmente;1;adv
violentamente;1;adv
tu;1;pro_per
triplo;1;adj_num
trinta;1;adj_num
treze;1;adj_num
teu;1;pro_pos
terminantemente;1;adv
suavemente;1;adv
simultaneamente;1;adv
sic;1;adv
sexualmente;1;adv
salvo;1;adv
repetidamente;1;adv
repentinamente;1;adv
raramente;1;adv
quão;1;adv
quatorze;1;adj_num
quarenta;1;adj_num
quantitativamente;1;adv
puramente;1;adv
publicamente;1;adv
provisoriamente;1;adv
propositadamente;1;adv
previamente;1;adv
preventivamente;1;adv
posteriormente;1;adv
porquê;1;adv
plenamente;1;adv
perante;1;pre
pejorativamente;1;adv
paradoxalmente;1;adv
p;1;nom_sup
originalmente;1;adv
notadamente;1;adv
naturalmente;1;adv
metodicamente;1;adv
mecanicamente;1;adv
matematicamente;1;adv
maravilhosamente;1;adv
malgrado;1;pre
loucamente;1;adv
juntamente;1;adv
j;1;nom_sup
irremediavelmente;1;adv
irracionalmente;1;adv
inutilmente;1;adv
inteligentemente;1;adv
instintivamente;1;adv
inevitavelmente;1;adv
indiscriminadamente;1;adv
in;1;pre
imensamente;1;adv
imediatamente;1;adv
ilegalmente;1;adv
igualmente;1;adv
i;1;sw
historicamente;1;adv
gravemente;1;adv
fundamentalmente;1;adv
fortemente;1;adv
formalmente;1;adv
firmemente;1;adv
financeiramente;1;adv
felizmente;1;adv
facilmente;1;adv
explosivamente;1;adv
exceto;1;pre
excessivamente;1;adv
estritamente;1;adv
enfim;1;adv
efetivamente;1;adv
dramaticamente;1;adv
doze;1;adj_num
demasiadamente;1;adv
deliberadamente;1;adv
decerto;1;adv
cruelmente;1;adv
corretamente;1;adv
convencionalmente;1;adv
connosco;1;pro_ind
comumente;1;adv
coincidentemente;1;adv
claramente;1;adv
cem;1;adj_num
bus;1;art_def
bruscamente;1;adv
belamente;1;adv
antigamente;1;adv
anteriormente;1;adv
alhures;1;adv
adiante;1;adv
ademais;1;adv
acidentalmente;1;adv
acercar;1;ver_sup
absolutamente;1;adv
99;1;num
980;1;num
98;1;num
9400;1;num
928;1;num
900;1;num
89;1;num
85;1;num
84;1;num
837;1;num
82;1;num
810;1;num
79;1;num
76;1;num
75;1;num
745;1;num
736;1;num
716;1;num
700;1;num
69;1;num
663;1;num
611;1;num
602;1;num
58;1;num
57;1;num
565;1;num
56;1;num
55;1;num
520;1;num
504;1;num
46;1;num
450;1;num
44;1;num
43;1;num
427;1;num
42;1;num
405;1;num
391;1;num
38;1;num
361;1;num
359;1;num
350;1;num
35;1;num
346;1;num
328;1;num
324;1;num
3095;1;num
266;1;num
243;1;num
238;1;num
208;1;num
2023;1;num
2022;1;num
2019;1;num
2000;1;num
1998;1;num
1995;1;num
1992;1;num
1991;1;num
1990;1;num
1989;1;num
1988;1;num
1982;1;num
1981;1;num
1979;1;num
1977;1;num
1971;1;num
1968;1;num
1965;1;num
1964;1;num
1963;1;num
1959;1;num
1956;1;num
1954;1;num
1950;1;num
195;1;num
1949;1;num
1947;1;num
1945;1;num
1940;1;num
1939;1;num
1934;1;num
1929;1;num
1928;1;num
1923;1;num
1914;1;num
1911;1;num
1901;1;num
189;1;num
1869;1;num
1864;1;num
1862;1;num
183;1;num
179;1;num
1673;1;num
166;1;num
165;1;num
162;1;num
160;1;num
140;1;num
135;1;num
116;1;num
109;1;num
102;1;num
101;1;num
09;1;num
00;1;num
