*txt_1110;1;1;3;0
*txt_1218;2;3;1;0
*txt_1219;3;1;0;0
*txt_1212;1;0;1;0
*txt_1213;4;0;0;0
*txt_1210;1;6;0;1
*txt_1211;3;2;0;0
*txt_1216;0;0;4;0
*txt_1214;1;0;2;0
*txt_1215;0;1;2;0
*txt_1398;2;0;1;0
*txt_1137;0;0;0;0
*txt_1136;6;0;0;0
*txt_1135;0;0;0;0
*txt_1134;1;0;1;0
*txt_1133;2;0;0;0
*txt_1132;1;0;0;0
*txt_1131;0;3;2;0
*txt_1130;0;3;1;0
*txt_1139;0;0;0;0
*txt_1138;0;0;0;0
*txt_1091;0;0;5;0
*txt_1410;4;0;0;0
*txt_1411;1;4;0;0
*txt_1412;0;3;1;0
*txt_1413;6;1;0;0
*txt_1414;2;2;1;0
*txt_1415;0;0;3;0
*txt_1416;5;0;0;0
*txt_1419;0;7;1;0
*txt_1001;3;0;0;0
*txt_1007;0;0;1;0
*txt_1006;1;0;5;0
*txt_1005;2;0;0;0
*txt_1004;1;1;1;0
*txt_1098;5;0;1;0
*txt_1247;0;0;0;8
*txt_1099;4;0;0;0
*txt_1256;0;0;3;0
*txt_1257;4;0;5;0
*txt_1254;0;2;3;0
*txt_1255;2;0;1;0
*txt_1252;0;0;9;0
*txt_1250;2;0;1;0
*txt_1251;2;3;0;0
*txt_1316;1;0;0;12
*txt_1315;2;0;0;0
*txt_1313;2;0;0;4
*txt_1258;0;0;0;7
*txt_1310;0;0;0;6
*txt_1326;0;0;0;5
*txt_1248;1;0;4;0
*txt_1169;7;0;0;0
*txt_1079;0;0;4;0
*txt_1344;0;0;0;5
*txt_1345;0;0;0;4
*txt_1346;0;0;0;4
*txt_1347;0;0;0;5
*txt_1341;0;0;0;6
*txt_1342;0;0;0;11
*txt_1343;0;0;0;3
*txt_1173;0;0;0;6
*txt_1172;2;1;0;0
*txt_1171;1;1;0;0
*txt_1026;6;1;0;0
*txt_1177;0;1;3;0
*txt_1176;1;1;1;0
*txt_1175;1;0;0;0
*txt_1174;0;0;3;0
*txt_1179;4;0;0;0
*txt_1178;3;1;0;0
*txt_1292;1;0;0;8
*txt_1293;0;0;0;2
*txt_1290;0;0;4;0
*txt_1291;1;0;0;6
*txt_1296;0;0;0;6
*txt_1295;1;0;0;0
*txt_1353;0;0;0;5
*txt_1352;0;0;0;7
*txt_1351;0;0;0;4
*txt_1299;2;0;1;0
*txt_1357;3;4;0;0
*txt_1424;2;3;0;0
*txt_1355;0;1;0;2
*txt_1354;0;0;0;4
*txt_1050;4;0;0;0
*txt_1198;1;1;0;0
*txt_1052;3;2;1;0
*txt_1053;4;7;3;0
*txt_1054;3;0;0;0
*txt_1057;4;2;0;0
*txt_1058;0;0;1;0
*txt_1190;1;3;0;1
*txt_1193;2;1;0;0
*txt_1192;4;0;0;0
*txt_1195;2;0;0;0
*txt_1194;3;0;0;0
*txt_1197;3;0;0;0
*txt_1196;4;0;2;0
*txt_1463;0;2;0;0
*txt_1186;4;0;1;0
*txt_1462;1;3;0;0
*txt_1187;2;1;0;0
*txt_1458;0;3;0;0
*txt_1459;6;1;0;0
*txt_1454;5;0;0;0
*txt_1455;3;2;0;0
*txt_1457;6;6;2;0
*txt_1450;0;1;3;0
*txt_1452;1;5;3;0
*txt_1469;0;5;1;0
*txt_1229;0;2;2;0
*txt_1228;1;0;1;0
*txt_1227;3;1;0;0
*txt_1226;3;4;0;0
*txt_1225;0;4;0;0
*txt_1224;3;0;0;0
*txt_1223;0;5;0;0
*txt_1222;0;1;5;0
*txt_1220;1;0;0;0
*txt_1464;0;4;0;0
*txt_1467;3;0;1;0
*txt_1466;0;2;1;0
*txt_1460;0;2;1;0
*txt_1465;1;5;0;0
*txt_1396;2;0;0;0
*txt_1395;3;0;0;0
*txt_1394;1;0;1;0
*txt_1392;0;0;0;7
*txt_1391;2;0;1;3
*txt_1390;0;2;2;0
*txt_1015;3;2;0;0
*txt_1017;3;0;0;0
*txt_1010;0;0;3;0
*txt_1012;3;0;0;0
*txt_1013;3;0;0;0
*txt_1082;3;0;0;0
*txt_1128;3;2;0;0
*txt_1129;6;1;0;0
*txt_1081;2;0;0;0
*txt_1080;3;2;0;0
*txt_1087;6;0;1;0
*txt_1086;2;0;3;0
*txt_1120;0;0;5;0
*txt_1121;4;0;0;0
*txt_1122;1;0;0;0
*txt_1088;1;1;0;1
*txt_1124;0;8;0;1
*txt_1126;4;1;0;0
*txt_1127;2;0;1;0
*txt_1269;0;0;4;0
*txt_1268;0;0;3;0
*txt_1263;3;0;0;0
*txt_1261;6;0;0;0
*txt_1260;1;0;3;0
*txt_1267;4;0;0;0
*txt_1266;0;0;0;9
*txt_1264;0;0;0;7
*txt_1300;0;0;1;3
*txt_1068;0;1;6;0
*txt_1302;0;0;0;6
*txt_1303;0;0;0;9
*txt_1304;0;0;0;0
*txt_1305;0;0;3;0
*txt_1306;0;0;0;4
*txt_1307;1;3;1;0
*txt_1308;0;0;0;3
*txt_1309;3;0;1;0
*txt_1062;2;1;0;0
*txt_1065;3;2;0;0
*txt_1064;2;0;0;0
*txt_1067;3;0;1;0
*txt_1066;2;3;2;0
*txt_1339;0;0;0;4
*txt_1123;2;0;0;0
*txt_1231;0;3;0;0
*txt_1237;0;3;1;0
*txt_1238;2;1;0;0
*txt_1239;2;0;0;0
*txt_1191;3;1;0;0
*txt_1301;0;0;0;7
*txt_1111;0;0;0;0
*txt_1429;2;0;0;0
*txt_1113;0;5;1;0
*txt_1115;3;8;0;0
*txt_1114;2;0;1;0
*txt_1116;2;5;0;0
*txt_1359;0;0;0;6
*txt_1061;4;0;0;0
*txt_1358;2;0;0;0
*txt_1060;1;1;2;0
*txt_1089;0;0;4;0
*txt_1164;2;0;0;0
*txt_1165;8;2;0;1
*txt_1166;0;1;3;0
*txt_1167;1;0;1;0
*txt_1428;0;0;3;0
*txt_1163;4;0;1;0
*txt_1168;2;0;0;0
*txt_1298;0;0;0;9
*txt_1438;0;4;0;0
*txt_1439;1;0;4;0
*txt_1348;0;0;0;4
*txt_1349;0;0;0;3
*txt_1432;0;0;2;0
*txt_1433;1;0;3;0
*txt_1430;3;0;0;0
*txt_1431;4;0;0;0
*txt_1436;2;0;0;0
*txt_1437;1;2;0;0
*txt_1434;2;7;0;0
*txt_1356;0;0;0;3
*txt_1025;2;0;0;0
*txt_1024;0;1;0;0
*txt_1188;0;1;2;0
*txt_1189;7;1;0;0
*txt_1020;2;1;1;0
*txt_1022;0;3;1;0
*txt_1182;1;1;3;0
*txt_1180;0;2;1;0
*txt_1426;7;0;1;0
*txt_1029;1;0;1;0
*txt_1028;3;0;0;0
*txt_1184;3;1;0;0
*txt_1185;0;3;1;0
*txt_1199;3;0;0;0
*txt_1009;2;0;2;0
*txt_1230;0;0;2;0
*txt_1338;6;0;0;0
*txt_1232;1;1;0;0
*txt_1008;3;1;0;0
*txt_1234;1;1;0;0
*txt_1235;1;0;1;0
*txt_1236;4;0;0;0
*txt_1059;2;0;0;5
*txt_1331;0;0;0;3
*txt_1330;4;0;0;0
*txt_1333;1;3;3;0
*txt_1332;0;0;0;5
*txt_1335;1;0;0;0
*txt_1334;0;0;0;5
*txt_1337;2;0;0;0
*txt_1336;0;0;0;6
*gr_01;622;356;322;447
*txt_1421;4;0;0;0
*txt_1420;1;2;5;0
*n_02;3;0;0;0
*n_03;1;1;1;0
*txt_1423;0;1;3;0
