%%MatrixMarket matrix coordinate integer general
14280 2709 202529
5 1 1
11 1 1
13 1 1
21 1 1
24 1 1
31 1 1
37 1 1
39 1 1
41 1 1
51 1 1
56 1 1
63 1 1
64 1 1
66 1 1
69 1 1
70 1 1
71 1 1
74 1 1
75 1 1
91 1 1
93 1 1
108 1 1
113 1 1
117 1 1
125 1 1
133 1 1
140 1 1
144 1 1
145 1 1
147 1 1
148 1 1
159 1 1
161 1 1
165 1 1
166 1 1
167 1 1
169 1 1
171 1 1
175 1 1
180 1 1
182 1 1
183 1 1
197 1 1
200 1 1
201 1 1
205 1 1
208 1 1
211 1 1
215 1 1
225 1 1
227 1 1
229 1 1
231 1 1
232 1 1
233 1 1
240 1 1
243 1 1
244 1 1
245 1 1
249 1 1
264 1 1
265 1 1
266 1 1
274 1 1
276 1 1
277 1 1
280 1 1
282 1 1
283 1 1
302 1 1
304 1 1
309 1 1
310 1 1
315 1 1
316 1 1
317 1 1
320 1 1
324 1 1
325 1 1
332 1 1
336 1 1
338 1 1
340 1 1
341 1 1
361 1 1
363 1 1
364 1 1
367 1 1
374 1 1
376 1 1
385 1 1
391 1 1
398 1 1
399 1 1
418 1 1
419 1 1
420 1 1
441 1 1
442 1 1
443 1 1
447 1 1
454 1 1
455 1 1
456 1 1
459 1 1
462 1 1
465 1 1
467 1 1
476 1 1
486 1 1
495 1 1
505 1 1
508 1 1
515 1 1
521 1 1
523 1 1
524 1 1
525 1 1
536 1 1
537 1 1
544 1 1
557 1 1
558 1 1
570 1 1
585 1 1
586 1 1
594 1 1
595 1 1
597 1 1
612 1 1
616 1 1
631 1 1
637 1 1
642 1 1
645 1 1
647 1 1
653 1 1
662 1 1
664 1 1
671 1 1
672 1 1
678 1 1
694 1 1
700 1 1
705 1 1
707 1 1
708 1 1
709 1 1
710 1 1
717 1 1
726 1 1
727 1 1
732 1 1
739 1 1
740 1 1
742 1 1
749 1 1
751 1 1
757 1 1
770 1 1
772 1 1
773 1 1
776 1 1
781 1 1
783 1 1
786 1 1
791 1 1
792 1 1
795 1 1
798 1 1
803 1 1
804 1 1
812 1 1
816 1 1
822 1 1
824 1 1
834 1 1
838 1 1
848 1 1
849 1 1
851 1 1
866 1 1
874 1 1
875 1 1
876 1 1
878 1 1
883 1 1
892 1 1
893 1 1
894 1 1
902 1 1
904 1 1
905 1 1
909 1 1
911 1 1
916 1 1
917 1 1
928 1 1
937 1 1
939 1 1
940 1 1
946 1 1
949 1 1
950 1 1
954 1 1
960 1 1
962 1 1
967 1 1
970 1 1
977 1 1
983 1 1
987 1 1
988 1 1
998 1 1
1000 1 1
1006 1 1
1007 1 1
1012 1 1
1013 1 1
1020 1 1
1026 1 1
1031 1 1
1035 1 1
1037 1 1
1042 1 1
1044 1 1
1048 1 1
1051 1 1
1056 1 1
1062 1 1
1065 1 1
1071 1 1
1072 1 1
1076 1 1
1090 1 1
1099 1 1
1103 1 1
1120 1 1
1122 1 1
1123 1 1
1124 1 1
1140 1 1
1143 1 1
1144 1 1
1153 1 1
1157 1 1
1161 1 1
1162 1 1
1164 1 1
1166 1 1
1170 1 1
1173 1 1
1177 1 1
1182 1 1
1184 1 1
1197 1 1
1202 1 1
1204 1 1
1206 1 1
1207 1 1
1208 1 1
1211 1 1
1218 1 1
1219 1 1
1234 1 1
1236 1 1
1237 1 1
1243 1 1
1245 1 1
1256 1 1
1257 1 1
1271 1 1
1273 1 1
1274 1 1
1275 1 1
1281 1 1
1282 1 1
1289 1 1
1290 1 1
1293 1 1
1294 1 1
1295 1 1
1296 1 1
1298 1 1
1303 1 1
1304 1 1
1325 1 1
1326 1 1
1328 1 1
1329 1 1
1331 1 1
1332 1 1
1333 1 1
1343 1 1
1346 1 1
1352 1 1
1354 1 1
1357 1 1
1363 1 1
1369 1 1
1377 1 1
1380 1 1
1381 1 1
1382 1 1
1384 1 1
1387 1 1
1390 1 1
1392 1 1
1401 1 1
1408 1 1
1409 1 1
1413 1 1
1416 1 1
1417 1 1
1418 1 1
1420 1 1
1433 1 1
1447 1 1
1455 1 1
1470 1 1
1472 1 1
1474 1 1
1475 1 1
1476 1 1
1478 1 1
1485 1 1
1486 1 1
1500 1 1
1502 1 1
1509 1 1
1511 1 1
1513 1 1
1521 1 1
1523 1 1
1525 1 1
1526 1 1
1527 1 1
1529 1 1
1532 1 1
1533 1 1
1537 1 1
1542 1 1
1545 1 1
1551 1 1
1555 1 1
1556 1 1
1561 1 1
1562 1 1
1564 1 1
1566 1 1
1570 1 1
1576 1 1
1585 1 1
1586 1 1
1589 1 1
1602 1 1
1615 1 1
1617 1 1
1618 1 1
1626 1 1
1632 1 1
1639 1 1
1641 1 1
1642 1 1
1643 1 1
1646 1 1
1647 1 1
1651 1 1
1652 1 1
1653 1 1
1665 1 1
1666 1 1
1667 1 1
1669 1 1
1673 1 1
1677 1 1
1681 1 1
1684 1 1
1692 1 1
1694 1 1
1696 1 1
1705 1 1
1707 1 1
1718 1 1
1728 1 1
1729 1 1
1731 1 1
1737 1 1
1738 1 1
1739 1 1
1751 1 1
1756 1 1
1761 1 1
1769 1 1
1770 1 1
1776 1 1
1793 1 1
1800 1 1
1801 1 1
1802 1 1
1804 1 1
1811 1 1
1816 1 1
1822 1 1
1833 1 1
1835 1 1
1837 1 1
1838 1 1
1842 1 1
1845 1 1
1848 1 1
1851 1 1
1863 1 1
1864 1 1
1865 1 1
1866 1 1
1874 1 1
1875 1 1
1878 1 1
1881 1 1
1883 1 1
1887 1 1
1892 1 1
1900 1 1
1901 1 1
1902 1 1
1906 1 1
1910 1 1
1938 1 1
1939 1 1
1946 1 1
1949 1 1
1950 1 1
1953 1 1
1958 1 1
1970 1 1
1982 1 1
1991 1 1
1995 1 1
2000 1 1
2013 1 1
2018 1 1
2026 1 1
2033 1 1
2034 1 1
2051 1 1
2062 1 1
2080 1 1
2084 1 1
2086 1 1
2087 1 1
2091 1 1
2103 1 1
2104 1 1
2110 1 1
2115 1 1
2128 1 1
2135 1 1
2136 1 1
2137 1 1
2166 1 1
2172 1 1
2174 1 1
2178 1 1
2180 1 1
2186 1 1
2187 1 1
2207 1 1
2209 1 1
2217 1 1
2228 1 1
2232 1 1
2240 1 1
2254 1 1
2257 1 1
2264 1 1
2281 1 1
2286 1 1
2302 1 1
2305 1 1
2307 1 1
2314 1 1
2318 1 1
2323 1 1
2326 1 1
2328 1 1
2334 1 1
2336 1 1
2341 1 1
2342 1 1
2347 1 1
2354 1 1
2357 1 1
2358 1 1
2361 1 1
2372 1 1
2379 1 1
2385 1 1
2394 1 1
2399 1 1
2402 1 1
2414 1 1
2423 1 1
2430 1 1
2446 1 1
2449 1 1
2450 1 1
2460 1 1
2507 1 1
2541 1 1
2543 1 1
2547 1 1
2549 1 1
2550 1 1
2553 1 1
2556 1 1
2557 1 1
2567 1 1
2568 1 1
2569 1 1
2570 1 1
2574 1 1
2584 1 1
2589 1 1
2592 1 1
2593 1 1
2602 1 1
2617 1 1
2625 1 1
2626 1 1
2646 1 1
2661 1 1
2666 1 1
2675 1 1
2686 1 1
2687 1 1
2695 1 1
2696 1 1
2703 1 1
2705 1 1
2713 1 1
2722 1 1
2728 1 1
2735 1 1
2738 1 1
2740 1 1
2747 1 1
2751 1 1
2753 1 1
2757 1 1
2759 1 1
2767 1 1
2773 1 1
2786 1 1
2800 1 1
2801 1 1
2803 1 1
2805 1 1
2810 1 1
2824 1 1
2825 1 1
2836 1 1
2868 1 1
2869 1 1
2879 1 1
2887 1 1
2890 1 1
2893 1 1
2895 1 1
2912 1 1
2920 1 1
2922 1 1
2929 1 1
2933 1 1
2935 1 1
2937 1 1
2940 1 1
2941 1 1
2944 1 1
2946 1 1
2961 1 1
2962 1 1
2969 1 1
2992 1 1
2994 1 1
3025 1 1
3026 1 1
3046 1 1
3047 1 1
3058 1 1
3072 1 1
3077 1 1
3078 1 1
3089 1 1
3101 1 1
3127 1 1
3137 1 1
3142 1 1
3146 1 1
3148 1 1
3152 1 1
3153 1 1
3155 1 1
3157 1 1
3160 1 1
3161 1 1
3162 1 1
3164 1 1
3166 1 1
3174 1 1
3184 1 1
3196 1 1
3202 1 1
3213 1 1
3214 1 1
3260 1 1
3276 1 1
3281 1 1
3288 1 1
3289 1 1
3296 1 1
3316 1 1
3326 1 1
3335 1 1
3341 1 1
3342 1 1
3350 1 1
3353 1 1
3354 1 1
3360 1 1
3368 1 1
3386 1 1
3391 1 1
3393 1 1
3395 1 1
3396 1 1
3398 1 1
3400 1 1
3401 1 1
3403 1 1
3406 1 1
3407 1 1
3408 1 1
3409 1 1
3410 1 1
3411 1 1
3416 1 1
3417 1 1
3420 1 1
3424 1 1
3425 1 1
3428 1 1
3432 1 1
3442 1 1
3452 1 1
3453 1 1
3473 1 1
3475 1 1
3479 1 1
3493 1 1
3514 1 1
3517 1 1
3522 1 1
3523 1 1
3528 1 1
3532 1 1
3535 1 1
3541 1 1
3548 1 1
3550 1 1
3553 1 1
3555 1 1
3560 1 1
3562 1 1
3564 1 1
3566 1 1
3587 1 1
3596 1 1
3597 1 1
3600 1 1
3604 1 1
3613 1 1
3619 1 1
3627 1 1
3632 1 1
3651 1 1
3687 1 1
3689 1 1
3691 1 1
3694 1 1
3696 1 1
3699 1 1
3701 1 1
3702 1 1
3705 1 1
3708 1 1
3712 1 1
3713 1 1
3715 1 1
3721 1 1
3723 1 1
3741 1 1
3760 1 1
3768 1 1
3770 1 1
3773 1 1
3774 1 1
3775 1 1
3780 1 1
3802 1 1
3814 1 1
3826 1 1
3835 1 1
3848 1 1
3852 1 1
3854 1 1
3866 1 1
3893 1 1
3904 1 1
3919 1 1
3922 1 1
3927 1 1
3939 1 1
3942 1 1
3959 1 1
3968 1 1
3983 1 1
3986 1 1
3993 1 1
3994 1 1
3997 1 1
3998 1 1
4004 1 1
4009 1 1
4011 1 1
4012 1 1
4014 1 1
4023 1 1
4027 1 1
4029 1 1
4033 1 1
4035 1 1
4061 1 1
4066 1 1
4077 1 1
4078 1 1
4086 1 1
4089 1 1
4091 1 1
4098 1 1
4100 1 1
4109 1 1
4114 1 1
4119 1 1
4124 1 1
4129 1 1
4138 1 1
4140 1 1
4144 1 1
4146 1 1
4148 1 1
4179 1 1
4186 1 1
4211 1 1
4213 1 1
4222 1 1
4223 1 1
4228 1 1
4232 1 1
4241 1 1
4242 1 1
4244 1 1
4248 1 1
4249 1 1
4250 1 1
4256 1 1
4265 1 1
4267 1 1
4268 1 1
4269 1 1
4276 1 1
4286 1 1
4290 1 1
4295 1 1
4319 1 1
4342 1 1
4376 1 1
4387 1 1
4407 1 1
4416 1 1
4420 1 1
4424 1 1
4433 1 1
4435 1 1
4440 1 1
4464 1 1
4470 1 1
4471 1 1
4478 1 1
4480 1 1
4491 1 1
4493 1 1
4505 1 1
4506 1 1
4515 1 1
4531 1 1
4532 1 1
4547 1 1
4555 1 1
4560 1 1
4561 1 1
4565 1 1
4574 1 1
4576 1 1
4578 1 1
4585 1 1
4598 1 1
4600 1 1
4601 1 1
4602 1 1
4603 1 1
4604 1 1
4606 1 1
4607 1 1
4610 1 1
4611 1 1
4617 1 1
4619 1 1
4620 1 1
4624 1 1
4625 1 1
4628 1 1
4630 1 1
4644 1 1
4647 1 1
4655 1 1
4672 1 1
4676 1 1
4677 1 1
4678 1 1
4685 1 1
4687 1 1
4688 1 1
4692 1 1
4693 1 1
4698 1 1
4699 1 1
4704 1 1
4706 1 1
4715 1 1
4720 1 1
4727 1 1
4749 1 1
4762 1 1
4771 1 1
4776 1 1
4785 1 1
4800 1 1
4801 1 1
4806 1 1
4837 1 1
4840 1 1
4841 1 1
4842 1 1
4844 1 1
4852 1 1
4856 1 1
4866 1 1
4937 1 1
4938 1 1
4940 1 1
