estar;2780;ver
dizer;2771;ver
presidente;1867;nom
lula;1659;nom
michel_temer;1203;nr
afirmar;1173;ver
ano;1163;nom
governo;1147;nom
país;1144;nom
público;922;nom
ministro;914;nom
federal;898;adj
ex_presidente;821;nr
brasil;820;nom
lava_jato;765;nr
dia;757;nom
caso;730;nom
rcifrão;728;nr
pessoa;724;nom
coreia;711;nr
stf;709;nr
mesmo;684;adj
acordo;674;nom
defesa;669;nom
ver;659;ver
norte;643;nom
dar;643;ver
novo;642;adj
pedir;636;ver
processo;629;nom
político;626;adj
operação;600;nom
ministério;599;nom
empresa;596;nom
deputado;583;nom
trump;580;nr
delação;576;nom
dever;575;ver
justiça;570;nom
eua;569;nr
odebrecht;565;nom
decisão;560;nom
querer;552;ver
juiz;545;nom
receber;535;ver
dinheiro;532;nom
joesley;519;nr
ação;519;nom
dilma;518;nr
senador;512;nom
sérgio_moro;485;nr
brasileiro;480;adj
falar;478;ver
república;477;nom
corrupção;474;nom
saber;466;ver
ficar;466;ver
vez;458;nom
paulo;455;nom
nuclear;452;adj
pt;450;nr
só;448;adj
aécio;446;nom
investigação;439;nom
propina;436;nom
política;436;nom
grupo;436;nom
partido;435;nom
relação;431;nom
câmara;430;nom
crime;423;nom
míssil;420;nom
lei;419;nom
militar;417;adj
americano;413;adj
unido;404;adj
advogado;404;nom
contar;403;ver
polícia;399;nom
prisão;396;nom
momento;396;nom
depoimento;392;nom
porcento;388;nr
passar;388;ver
segurança;387;nom
chegar;385;ver
último;384;adj
fato;384;nom
empresário;377;adj
meio;372;nom
grande;365;adj
deixar;365;ver
jbs;361;nr
pedido;357;adj
maior;357;adj
reforma;350;nom
ataque;344;nom
nacional;342;adj
direito;340;nom
vir;337;ver
pagar;326;ver
nota;325;nom
casa;324;nom
mundo;318;nom
precisar;316;ver
defender;313;ver
semana;312;nom
denúncia;312;nom
campanha;312;nom
mês;309;nom
informar;309;ver
forma;309;nom
recurso;306;nom
sul;304;nom
valor;302;nom
rio;300;nom
levar;296;ver
bem;295;nom
informação;294;nom
cunha;292;nom
sírio;291;adj
próprio;291;adj
prova;288;nom
apresentar;285;ver
projeto;284;nom
coisa;282;nom
crise;281;nom
pf;280;nr
preso;279;adj
china;279;nom
pagamento;278;nom
força;278;nom
tempo;277;nom
acontecer;277;ver
continuar;275;ver
medida;274;nom
econômico;274;adj
conversa;273;nom
relator;270;adj
kim;270;nom
condenar;268;ver
autoridade;268;nom
social;267;adj
situação;265;nom
conseguir;264;ver
eleição;262;nom
batista;261;adj
passado;260;adj
pouco;257;adj
pmdb;256;nr
gente;256;nom
cargo;256;nom
realizar;255;ver
manter;255;ver
líder;255;nom
eduardo;255;nom
rodrigo;253;nom
base;253;nom
eleitoral;252;adj
senado;250;nom
arma;250;nom
achar;245;ver
voto;244;nom
marcelo;244;nom
declarar;244;ver
começar;244;ver
tomar;243;ver
divulgar;242;ver
parlamentar;241;nom
apartamento;241;nom
ocorrer;239;ver
dono;237;nom
julgamento;236;nom
petista;235;adj
tribunal;234;nom
questão;234;nom
executivo;234;nom
colocar;232;ver
candidato;232;nom
final;230;nom
bom;230;adj
sistema;226;nom
filho;226;nom
responder;224;ver
possível;223;adj
congresso;223;nom
próximo;221;adj
fachin;221;nr
considerar;221;ver
documento;219;nom
delator;217;nom
janot;216;nr
guerra;216;nom
proposta;215;nom
petrobras;214;nom
aprovar;214;ver
problema;213;nom
acabar;213;ver
procurador;212;nom
mpf;211;nr
presidência;210;nom
usar;209;ver
apoio;209;nom
joão;207;nom
voltar;206;ver
reunião;205;nom
sair;204;ver
negar;204;ver
pena;202;nom
mostrar;201;ver
principal;198;adj
mandato;198;nom
investigar;198;ver
instância;197;nom
hora;197;nom
região;196;nom
josé;196;nom
entrar;196;ver
ato;196;nom
psdb;195;nr
palocci;195;nr
ex_ministro;195;nr
entrevista;195;nom
acusação;195;nom
rússia;194;nom
confirmar;194;ver
teste;193;nom
citar;193;ver
cidade;193;nom
responsável;192;adj
ameaça;192;nom
acusar;192;ver
trabalhar;191;ver
sociedade;191;nom
regime;191;nom
brasília;191;nom
época;189;nom
neve;188;nom
internacional;188;adj
existir;188;ver
votar;187;ver
claro;187;adj
importante;186;adj
g1;186;nr
esperar;186;ver
encontrar;186;ver
decidir;186;ver
janeiro;184;nom
criminoso;184;adj
criar;184;ver
exemplo;183;nom
condenação;183;nom
programa;182;nom
partir;182;ver
melhor;181;adj
assunto;181;nom
cercar;180;ver
tratar;179;ver
premiar;179;ver
ordem;179;nom
família;179;nom
parecer;178;ver
número;178;nom
maia;178;nom
atual;178;adj
área;177;nom
ponto;177;nom
foro;177;nom
serviço;176;nom
enviar;175;ver
contrato;175;nom
vídeo;174;nom
participar;173;ver
oas;173;nr
ler;171;ver
lado;171;nom
conselho;170;nom
acreditar;169;ver
questionar;168;ver
banco;168;nom
tipo;167;nom
declaração;167;nom
rede;166;nom
local;166;nom
envolver;166;ver
vida;165;nom
supremo;165;adj
encontro;165;nom
seguir;163;ver
entender;163;ver
anunciar;163;ver
único;162;adj
instituto;162;nom
impeachment;162;nom
atuar;162;ver
inquérito;161;nom
civil;161;adj
chamar;161;ver
carne;161;nom
início;160;nom
governador;159;nom
empreiteiro;158;nom
cumprir;158;ver
população;157;nom
pgr;157;nr
mandar;157;ver
discurso;157;nom
mudança;156;nom
geral;155;adj
entregar;155;ver
movimento;154;nom
triplex;153;nr
réu;153;nom
pyongyang;153;nr
organização;153;nom
mulher;153;nom
intervenção;153;nom
imóvel;151;adj
rousseff;150;nr
interesse;150;nom
homem;150;nom
tornar;149;ver
planalto;149;nom
longo;149;adj
história;149;nom
prestar;148;ver
oficial;148;adj
necessário;148;adj
corte;148;nom
atingir;148;ver
senhor;147;nom
objectivo;147;nom
explicar;147;ver
chefe;147;nom
perder;146;ver
donald;146;nom
conta;146;nom
setor;145;nom
povo;145;nom
apontar;145;ver
diverso;144;adj
publicar;142;ver
previdência;142;nom
lavagem;142;nom
imprensa;142;nom
diretor;142;nom
comprar;141;ver
policial;140;adj
jornal;140;nom
constituição;140;nom
prever;139;ver
silva;138;nom
renan;138;nom
assumir;138;ver
alvo;137;adj
ajudar;137;ver
texto;136;nom
relatar;136;ver
penal;135;adj
favor;135;nom
caixa;135;nom
violência;134;nom
investigado;134;adj
destacar;134;ver
permitir;133;ver
palácio;133;nom
esquema;133;nom
