de;47184;pre
a;23004;pre
o;21637;art_def
em;18191;pro_per
que;15510;pro_rel
e;12082;conj
ser;9178;ver_sup
para;6027;pre
por;5651;pre
não;5063;adv
ir;4962;ver_sup
com;4716;pre
um;4683;art_def
ter;4046;ver_sup
uma;3945;art_def
se;3020;pro_per
estar;2780;ver
dizer;2771;ver
ao;2501;adv
ele;2386;pro_per
como;1968;adv
fazer;1874;ver_sup
presidente;1867;nom
mais;1797;adv
poder;1789;ver_sup
lula;1659;nom
mas;1465;conj
haver;1465;ver_sup
também;1290;adv
seu;1231;pro_pos
michel_temer;1203;nr
afirmar;1173;ver
ano;1163;nom
sobre;1157;pre
sua;1149;pro_pos
governo;1147;nom
país;1144;nom
_;1085;nr
segundo;1075;adj_num
ou;1072;conj
outro;1036;pro_ind
eu;1028;pro_per
todo;1020;pro_ind
público;922;nom
ministro;914;nom
já;901;adv
federal;898;adj
estado;875;nom_sup
isso;862;pro_ind
ainda;853;adv
ex_presidente;821;nr
brasil;820;nom
contra;783;pre
entre;781;pre
lava_jato;765;nr
dia;757;nom
caso;730;nom
rcifrão;728;nr
pessoa;724;nom
muito;724;adv
coreia;711;nr
stf;709;nr
essa;691;pro_dem
dois;688;adj_num
mesmo;684;adj
esse;676;pro_dem
acordo;674;nom
defesa;669;nom
até;663;adv
ver;659;ver
norte;643;nom
dar;643;ver
novo;642;adj
pedir;636;ver
milhão;631;adj_num
processo;629;nom
político;626;adj
operação;600;nom
ministério;599;nom
empresa;596;nom
quando;587;adv
deputado;583;nom
trump;580;nr
delação;576;nom
dever;575;ver
justiça;570;nom
eua;569;nr
primeiro;566;adj_num
odebrecht;565;nom
decisão;560;nom
querer;552;ver
juiz;545;nom
após;539;pre
receber;535;ver
porque;533;adv
dinheiro;532;nom
ela;523;pro_per
joesley;519;nr
ação;519;nom
dilma;518;nr
sem;517;pre
senador;512;nom
qualquer;506;pro_ind
sérgio_moro;485;nr
brasileiro;480;adj
falar;478;ver
república;477;nom
corrupção;474;nom
saber;466;ver
ficar;466;ver
parte;464;nom_sup
vez;458;nom
paulo;455;nom
